Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch,DMPYaw,DMPPitch,DMPRoll
68.08,-178.05,0.57,-0.12,-178.95,-122.97,170.81,64.93,5.09,66.28,-82.74,-18.54,-22.39
68.18,-168.74,-0.83,-0.98,-169.74,-139.84,170.72,47.96,2.93,49.18,-80.86,-18.61,-35.09
68.29,-171.76,-1.56,-1.5,-173.12,-157.73,170.61,29.18,1.43,30.67,80.74,-21.89,-35.41
68.39,-164.57,-1.63,-1.23,-166.06,-174.19,170.44,11.02,0.96,13.74,82.18,-22.27,-23.17
68.49,-172.7,-1.87,-0.69,-175.01,5.48,170.27,-9.19,1.3,-5.44,66.24,-22.67,64.37
68.59,-172.08,-0.81,-2.5,-174.66,-10.98,170.2,-30.73,2.3,-22.99,-43.6,-22.37,67.52
68.69,-172.21,-1.76,-0.52,-176.62,-29.94,169.98,-50.34,3.51,-44.45,-84.05,-21.35,-16.09
68.8,-166.71,-0.24,-1.41,-171.5,-46.96,169.96,-69.26,6.47,-62.61,-83.01,-21.37,-28.62
68.9,-191.69,-0.44,-1.26,-197.92,-65.49,169.86,-85.41,27.69,-83.2,82.55,-23.52,-32.61
69.01,-188.77,-2.15,-1.24,-195.15,-84.77,169.64,-103.68,7.8,-103.17,83.64,-23.6,-19.2
69.11,-179.25,-2.23,-0.45,-185.84,-104.38,169.39,-124.5,3.9,-123.78,-54.03,-22.82,66.7
69.22,-183.13,-1.37,-0.54,-189.77,-123.49,169.25,-137.07,1.38,-142.98,-75.69,-22.68,60.92
69.33,-174.43,-2.26,-1.94,-179.33,-143.22,169.09,-158.38,1.77,-161.41,-76.05,-23.76,-50.83
69.44,-171.99,-1.35,-0.76,-176.7,-161.35,168.95,-178.19,1.92,-179.88,-65.09,-24.16,-60.24
69.55,-170.33,-1.86,-0.21,-174.57,5.2,179.99,163.19,1.88,161.21,85.21,-24.74,26.27
69.64,-167.49,-0.92,-0.9,-171.6,-11.2,179.9,146.19,1.25,144.56,84.48,-24.4,38.02
69.75,-170.6,-0.43,-1.23,-173.63,-29.4,179.73,131.63,2.08,127.57,-84.17,-21.99,33.06
69.85,-177.87,-1.39,-0.63,-180.64,-47.38,179.59,111.82,3.6,109.53,-84.39,-21.76,21.44
69.95,-171.21,-1.73,-0.87,-173.74,-65.35,179.48,92.97,26.39,91.54,-27.59,-23.63,-65.32
70.05,-172.63,-1.56,-0.88,-175.05,-82.8,179.32,76.23,6.95,74.07,51.46,-24.15,-65.13
70.16,-173.05,-1.85,-1.08,-175.42,-99.8,179.18,56.35,0.74,56.63,84.3,-26.35,19.64
70.25,-169.13,-0.95,-0.56,-171.53,-116.35,179.09,38.3,2.02,39.68,83.95,-26.15,32.7
70.36,-179.15,-1.53,-1.37,-182.0,-134.47,178.97,16.27,2.0,20.41,-85.37,-23.81,33.07
70.46,-180.91,-1.89,-1.27,-184.09,-153.15,178.77,1.3,0.81,1.39,-85.61,-23.45,20.14
70.56,-177.85,-1.47,-1.34,-181.96,-170.81,178.61,-20.6,2.54,-18.1,-54.62,-24.44,-62.81
70.67,-170.21,-1.43,-1.18,-174.5,4.04,178.46,-41.32,1.34,-36.6,35.52,-24.75,-65.19
70.77,-191.95,-2.56,-0.95,-197.22,-15.49,178.36,-55.15,1.64,-57.31,83.84,-27.09,22.43
70.87,-181.61,-3.46,-0.74,-186.75,-33.65,178.01,-77.61,6.31,-76.12,82.7,-27.0,35.22
70.98,-178.18,-2.83,-0.97,-183.48,-52.54,177.77,-96.98,15.78,-95.75,-83.35,-26.16,35.37
71.08,-170.99,-1.68,-0.89,-176.37,-70.01,177.6,-114.88,3.54,-113.87,-84.06,-26.17,22.98
71.19,-184.5,-0.78,-0.11,-189.87,-89.21,177.5,-128.68,3.16,-133.1,40.24,-27.65,-62.28
71.29,-186.85,-2.47,-0.89,-191.9,-108.5,177.24,-155.61,1.36,-153.17,73.44,-27.88,-57.76
71.4,-171.88,-1.82,-0.35,-176.63,-126.96,177.07,-165.32,2.59,-170.95,84.44,-27.49,37.63
71.5,-172.8,-1.21,-1.15,-177.12,-144.8,171.5,177.95,1.7,171.5,82.6,-27.15,47.92
71.61,-174.38,-2.0,0.47,-177.81,-163.55,171.33,158.4,1.64,153.32,-84.0,-25.49,7.17
71.71,-176.87,-2.77,-0.34,-179.93,2.76,171.06,145.47,1.91,136.3,-83.61,-25.7,-4.8
71.81,-179.79,-1.7,-0.67,-180.82,-16.17,170.6,129.26,2.46,119.79,74.22,-28.37,-54.83
71.91,-170.37,-0.24,-0.88,-170.74,-33.4,170.58,106.21,2.75,102.87,79.75,-28.86,-44.89
72.02,-173.4,-1.76,-0.6,-173.32,-51.58,170.38,87.45,31.77,85.18,84.24,-28.96,43.34
72.11,-182.72,-0.15,-0.54,-182.46,-69.66,170.36,72.36,3.24,67.65,81.9,-28.51,53.19
72.22,-171.28,-1.0,-0.65,-170.57,-87.78,170.26,49.06,1.88,49.65,-85.77,-25.97,9.82
72.32,-174.92,-1.34,-0.89,-174.24,-104.9,170.12,29.59,1.87,32.33,-85.34,-25.76,-1.87
72.42,-168.19,-1.63,-1.14,-168.24,-122.83,169.97,9.02,1.72,13.34,67.0,-27.83,-59.4
72.52,-171.08,-1.63,-1.32,-171.41,-139.76,169.81,-11.37,1.67,-4.31,75.94,-28.31,-52.28
72.63,-171.08,-1.56,-0.98,-172.33,-157.58,169.65,-28.72,2.53,-23.28,83.26,-30.41,32.16
72.73,-174.89,-2.08,-0.76,-176.53,-175.25,169.44,-45.8,2.58,-41.57,81.74,-30.35,43.23
72.83,-173.37,-3.05,-0.49,-175.69,3.84,169.18,-66.48,4.88,-60.95,-85.1,-29.35,19.24
72.93,-164.8,-1.62,-0.82,-167.55,-12.45,169.02,-86.32,22.18,-78.41,-85.23,-29.3,7.28
73.03,-172.56,-1.82,-0.5,-176.85,-30.64,168.84,-104.15,7.84,-98.7,34.58,-30.44,-59.56
73.14,-181.61,-1.7,-0.44,-186.3,-49.19,168.66,-122.7,5.12,-118.22,72.38,-30.54,-56.46
73.24,-169.57,-2.27,-0.78,-174.8,-67.1,168.44,-141.34,2.66,-137.32,84.61,-30.28,34.08
73.35,-168.86,-1.27,0.37,-174.4,-84.35,168.31,-153.96,2.35,-155.01,82.83,-30.08,44.23
73.45,-184.81,-1.85,-1.51,-189.84,-103.97,168.12,-171.08,1.4,-174.36,-84.18,-29.19,10.86
73.56,-186.41,-1.14,-0.74,-191.22,-123.42,165.84,167.3,1.9,165.84,-83.88,-29.4,-1.59
73.66,-180.77,-1.31,-0.5,-185.23,-142.5,165.77,148.15,2.0,146.75,80.37,-32.38,-44.63
73.77,-185.52,-0.52,-1.73,-189.87,-161.46,165.72,140.24,1.77,128.61,83.11,-32.52,-33.94
73.87,-177.1,-0.99,-0.81,-179.28,0.76,165.59,116.22,3.4,111.31,75.9,-30.73,57.08
73.97,-186.5,-1.5,-0.31,-188.34,-17.51,165.45,95.16,13.77,93.09,-47.61,-30.21,59.76
74.08,-179.38,-0.88,-0.56,-179.7,-37.14,165.3,79.27,4.43,75.45,-84.35,-28.37,-14.65
74.18,-176.6,-2.05,-0.95,-176.67,-54.8,165.09,61.89,4.1,58.14,-83.04,-28.51,-26.18
74.28,-176.13,-0.95,-0.39,-175.68,-73.05,165.01,41.83,1.06,40.4,79.91,-31.83,-40.9
74.38,-177.85,-1.0,0.03,-177.29,-90.64,164.91,24.68,2.88,23.03,81.97,-32.34,-30.2
74.48,-181.1,-1.57,-1.55,-180.72,-110.12,164.72,4.07,1.95,3.29,75.13,-33.13,53.36
74.58,-177.7,-1.6,-0.4,-177.27,-127.32,164.57,-15.15,2.09,-13.98,-5.07,-32.81,57.15
74.69,-173.27,-0.77,-1.68,-173.45,-145.88,164.48,-34.38,3.11,-33.31,-85.7,-31.32,-8.52
74.79,-174.57,-1.72,-0.89,-174.82,-163.7,164.3,-57.35,3.21,-51.7,-85.03,-31.23,-19.96
74.9,-172.37,-0.86,-1.05,-173.86,2.61,164.11,-76.12,7.84,-71.99,83.02,-33.15,-35.55
75.0,-171.03,-2.07,-0.94,-172.8,-14.31,163.91,-93.57,19.51,-89.48,84.09,-33.35,-24.96
75.1,-179.76,-2.24,-0.64,-182.09,-33.22,163.71,-111.56,7.06,-109.18,69.55,-33.1,54.16
75.2,-170.04,-1.38,-0.76,-172.55,-50.6,163.57,-127.96,3.27,-126.92,-25.48,-33.0,57.0
75.31,-177.97,-1.62,0.34,-181.0,-68.76,163.32,-151.34,2.09,-146.42,-83.64,-33.29,-16.19
75.42,-182.78,-2.04,-1.37,-186.16,-87.62,163.11,-159.77,2.39,-165.07,-82.53,-33.49,-28.55
75.52,-180.6,-1.15,-2.07,-183.08,-107.08,176.28,178.0,1.87,176.02,85.6,-35.35,-19.76
75.62,-183.17,-1.78,-0.13,-185.49,-125.8,176.1,161.82,2.03,157.54,86.33,-35.25,-8.0
75.73,-187.9,0.18,-3.01,-188.09,-146.09,176.0,142.48,1.44,139.74,-81.41,-32.23,52.77
75.83,-189.51,1.28,-2.29,-189.5,-165.26,176.13,130.76,0.87,121.56,-84.0,-31.82,44.91
75.94,-180.12,-1.98,-0.23,-179.22,0.21,175.99,105.91,1.63,103.32,-79.56,-32.34,-36.91
76.04,-181.5,-2.03,-0.73,-180.39,-17.94,175.78,90.85,40.18,85.84,-74.56,-32.84,-46.13
76.14,-183.56,-1.21,-0.63,-181.38,-37.14,175.52,79.09,12.72,68.84,84.2,-36.17,-11.31
76.24,-187.51,0.89,0.31,-184.51,-55.89,175.61,51.81,2.69,50.54,84.79,-36.5,0.81
76.34,-187.08,-0.98,-1.55,-183.98,-74.22,175.57,32.86,1.95,32.53,-69.4,-35.53,54.13
76.44,-181.11,-1.86,-1.53,-177.98,-92.14,175.39,14.54,1.05,14.88,-83.09,-34.94,50.26
76.54,-185.69,-1.35,-1.56,-183.07,-110.82,175.24,-3.24,1.0,-4.05,-84.31,-33.34,-24.53
76.64,-187.46,-1.23,-2.11,-184.78,-129.75,175.11,-23.02,2.41,-22.74,-82.34,-33.35,-35.42
76.75,-180.13,-1.76,-1.08,-178.07,-149.37,174.87,-47.81,3.48,-43.3,83.92,-36.05,-17.35
76.85,-181.27,-0.27,-1.89,-179.51,-167.88,174.84,-66.15,2.93,-62.05,84.35,-36.34,-6.21
76.96,-166.16,-2.38,-0.66,-165.12,2.24,174.58,-85.31,17.42,-81.2,-77.41,-36.47,50.34
77.06,-173.56,-2.18,-0.67,-172.77,-15.13,174.37,-101.35,8.79,-98.73,-82.04,-36.4,44.16
77.17,-169.32,-1.9,-0.03,-169.36,-33.0,174.16,-120.83,3.27,-117.65,-78.71,-36.94,-43.23
77.28,-172.65,-1.27,-1.33,-172.88,-51.0,174.03,-134.68,3.27,-135.59,-67.92,-37.04,-49.92
77.39,-166.26,-1.52,-0.47,-166.67,-70.08,173.89,-153.52,2.3,-154.9,86.13,-36.96,21.87
77.49,-185.95,-1.38,-1.82,-186.27,-89.08,173.75,-175.56,0.99,-174.06,85.47,-36.63,31.42
77.6,-186.69,-1.16,-0.72,-186.81,-109.28,167.0,167.09,2.07,166.16,-84.24,-34.89,20.75
77.7,-182.2,-0.84,-1.32,-182.26,-127.9,166.91,150.77,0.96,147.81,-84.23,-35.03,9.35
77.81,-182.56,-0.34,-1.88,-180.95,-148.07,166.82,131.74,2.66,129.73,71.71,-38.24,-49.29
77.91,-177.05,-1.29,-0.69,-175.31,-166.17,166.68,116.87,4.31,112.23,79.3,-38.74,-42.44
78.02,-182.03,-2.77,-0.85,-179.49,2.04,166.37,98.46,7.51,93.76,83.1,-38.14,45.95
78.11,-183.31,-1.15,-0.99,-180.46,-15.52,166.26,81.63,6.54,76.92,71.93,-37.54,51.44
78.21,-177.15,-2.05,-1.48,-173.84,-33.5,166.02,62.99,2.24,59.72,-86.14,-35.2,7.6
78.31,-178.02,-1.18,-1.32,-174.47,-50.92,165.9,44.33,2.98,42.8,-85.57,-35.06,-3.13
78.41,-179.28,-1.05,-0.89,-175.46,-69.23,165.74,27.9,1.77,25.33,27.96,-36.88,-53.1
78.51,-186.57,-1.88,-1.13,-182.55,-87.69,165.55,2.69,1.71,6.81,67.63,-37.31,-51.05
78.62,-181.77,-1.66,-0.86,-178.62,-107.09,165.36,-14.18,1.59,-13.02,83.72,-40.17,21.5
78.72,-180.34,-2.98,0.32,-177.27,-125.31,165.06,-30.89,2.14,-30.93,82.79,-40.23,31.56
78.82,-179.68,-3.0,-0.02,-176.64,-143.88,164.79,-52.38,2.71,-49.51,-85.36,-39.13,26.83
78.92,-176.19,-3.37,-0.82,-173.36,-161.87,164.45,-73.72,10.41,-67.85,-85.84,-39.04,16.3
79.03,-174.56,-1.95,-0.78,-172.88,6.49,164.29,-91.54,37.53,-87.98,63.57,-39.77,-49.88
79.13,-177.45,-1.64,-1.04,-176.02,-11.25,164.12,-109.02,5.57,-105.91,78.15,-39.83,-46.38
79.24,-168.31,-1.61,-0.47,-167.96,-30.14,163.9,-128.63,3.73,-126.02,84.0,-39.53,33.09
79.34,-169.11,-2.04,-1.57,-168.93,-47.41,163.69,-143.52,1.93,-143.3,81.6,-39.38,40.89
79.45,-186.05,-2.11,-1.46,-185.74,-66.67,163.55,-160.65,1.87,-162.2,-84.15,-39.01,7.45
79.55,-181.67,-2.13,0.6,-181.25,-85.23,163.33,-174.83,1.45,-180.19,-83.78,-39.33,-3.8
79.66,-174.64,-1.82,0.04,-173.62,-103.36,179.61,161.78,2.39,162.03,81.58,-42.08,-37.88
79.76,-188.97,-2.86,0.29,-187.96,-122.47,179.32,147.36,2.31,143.41,84.03,-42.17,-28.88
79.87,-188.66,0.15,-1.73,-185.68,-143.26,178.85,132.76,3.03,125.59,72.51,-39.97,49.05
79.97,-182.73,-0.56,-0.79,-179.31,-161.56,178.8,110.57,4.65,107.88,-70.57,-39.32,50.43
80.08,-180.21,-1.98,-1.05,-176.6,15.57,178.67,91.18,40.67,89.62,-82.92,-38.16,-20.86
80.18,-182.94,0.7,-0.04,-179.23,-2.73,178.74,75.4,4.93,72.0,-80.7,-38.49,-30.47
80.28,-185.49,0.05,-0.67,-181.98,-21.99,178.84,48.39,2.11,52.26,82.3,-42.46,-24.62
80.38,-185.5,-1.47,-2.03,-182.24,-40.14,178.7,32.7,0.45,34.28,83.52,-42.93,-14.04
80.49,-175.92,-1.4,-1.21,-172.99,-59.25,178.53,15.82,0.92,15.27,3.26,-42.81,47.12
80.58,-177.54,-1.21,-2.07,-174.58,-76.44,178.41,-4.96,2.24,-1.91,-79.43,-42.38,46.36
80.68,-181.05,-2.02,-0.03,-178.49,-95.02,178.2,-25.26,2.12,-20.87,-86.39,-40.82,-6.86
80.79,-184.21,-2.84,0.02,-181.96,-113.62,177.91,-44.0,1.39,-39.67,-85.76,-40.66,-17.36
80.89,-180.9,-0.15,-2.08,-180.44,-133.75,177.74,-63.38,3.1,-61.64,83.75,-42.21,-30.01
81.0,-170.11,-2.43,-0.89,-169.75,-151.12,177.49,-80.16,8.72,-79.08,84.6,-42.49,-20.65
81.1,-174.11,-1.68,-1.24,-174.34,-169.95,177.28,-101.4,7.77,-98.79,40.91,-42.63,46.84
81.21,-164.59,-1.81,-0.76,-165.0,8.59,177.1,-120.35,5.12,-116.07,-66.93,-42.6,47.05
81.31,-173.31,-1.28,-0.86,-174.28,-10.57,176.9,-134.0,2.28,-135.51,-83.26,-43.59,-23.22
81.42,-172.08,-1.16,0.02,-172.96,-28.52,176.78,-158.24,2.01,-153.94,-81.49,-43.86,-31.79
81.53,-184.93,-1.48,-1.54,-185.29,-48.49,176.6,-175.0,2.22,-173.11,87.1,-44.59,0.03
81.63,-190.27,-1.16,-2.07,-190.74,-67.72,167.92,171.35,1.95,167.92,87.27,-44.24,10.64
81.73,-185.39,-0.89,-1.23,-185.02,-87.12,167.74,157.69,1.13,150.0,-83.84,-41.69,41.16
81.83,-167.89,-1.95,-0.34,-166.98,-104.09,167.54,138.94,1.9,133.65,-84.84,-41.37,33.9
81.94,-167.45,-0.64,-0.73,-165.39,-121.99,167.35,119.27,3.53,117.08,-70.69,-43.19,-41.04
82.04,-189.39,-0.21,-1.41,-187.17,-141.54,167.33,99.41,8.65,97.91,-40.01,-43.82,-44.87
82.15,-182.62,-1.03,-0.85,-179.77,-161.72,167.28,81.69,9.15,78.91,86.42,-46.79,16.44
82.25,-178.15,-1.53,-1.08,-175.12,-179.36,167.13,59.85,3.88,61.42,86.52,-46.54,26.07
82.36,-177.54,-1.28,-1.21,-174.71,3.21,166.94,44.39,1.68,43.5,-87.78,-43.34,26.84
82.45,-180.46,-1.3,-1.44,-177.57,-14.25,166.81,27.5,2.42,26.42,-87.7,-42.87,17.86
82.55,-187.22,-1.74,-1.19,-184.54,-33.42,166.68,2.45,2.12,6.76,-77.29,-42.84,-40.81
82.65,-184.31,-1.72,-2.11,-181.95,-51.44,166.52,-14.76,2.48,-11.39,-56.24,-43.14,-45.34
82.76,-178.56,-1.89,-0.37,-177.02,-70.24,166.25,-37.45,2.65,-31.33,84.93,-46.06,-2.02
82.86,-181.64,-1.75,-0.9,-180.57,-88.39,166.08,-50.53,3.7,-49.5,85.0,-46.34,7.66
82.96,-171.58,-1.06,-1.22,-171.57,-105.56,165.9,-73.29,7.97,-68.36,-82.3,-46.25,39.86
83.06,-177.81,-1.19,-1.09,-178.15,-123.72,165.78,-89.51,43.35,-86.85,-84.95,-46.12,33.9
83.17,-183.99,-1.42,-1.07,-184.93,-143.79,165.66,-108.83,6.42,-107.61,-78.43,-46.78,-39.24
83.28,-175.56,-1.81,-0.31,-176.58,-162.3,165.47,-128.16,2.96,-126.41,-46.99,-46.86,-42.65
83.39,-169.78,-1.62,-0.09,-170.66,7.12,165.4,-144.61,1.48,-144.82,87.43,-46.51,18.78
83.49,-179.11,-1.34,0.27,-179.97,-10.81,165.27,-166.77,2.24,-163.2,86.79,-46.24,27.38
83.59,-179.63,-1.95,0.76,-180.75,-28.62,179.37,176.75,2.74,178.7,-85.29,-44.97,26.39
83.69,-169.34,-1.82,-0.18,-170.61,-45.57,179.18,163.56,0.95,161.82,-85.46,-45.14,17.38
83.79,-163.35,-1.89,0.31,-164.49,-62.71,179.03,146.28,1.59,144.71,-46.99,-47.69,-41.11
83.9,-169.63,-0.26,-1.03,-170.64,-79.86,179.0,130.05,2.24,127.72,53.48,-48.17,-41.82
84.0,-187.72,-1.9,-0.99,-187.81,-99.77,178.74,113.67,3.3,109.14,88.31,-48.87,23.53
84.1,-168.82,-2.07,-0.79,-168.61,-116.66,178.53,94.67,13.27,92.49,88.51,-48.37,31.87
84.21,-168.44,-1.55,-0.59,-168.13,-133.77,178.4,73.02,7.35,75.12,-88.31,-45.09,16.9
84.31,-178.95,-1.81,-1.42,-178.8,-151.68,178.22,54.92,1.64,57.0,-87.8,-44.82,7.75
84.41,-190.71,-0.55,-0.11,-190.57,-171.41,178.12,35.89,1.97,37.34,35.03,-46.29,-43.68
84.51,-186.92,-1.29,-0.66,-186.88,3.09,177.99,16.0,2.03,18.4,72.8,-46.82,-41.92
84.61,-166.88,-1.48,-1.09,-167.22,-13.65,177.86,-0.36,1.91,1.22,86.04,-49.81,8.5
84.71,-167.04,-1.57,-0.58,-167.5,-29.63,177.71,-20.61,1.32,-15.39,86.11,-50.02,16.89
84.81,-166.25,-1.04,-1.55,-168.68,-47.55,177.56,-40.05,2.91,-35.87,-87.6,-48.97,29.85
84.92,-192.63,-2.35,-0.94,-195.33,-67.01,177.33,-54.17,2.91,-55.48,-88.12,-48.66,22.47
85.02,-179.12,-2.31,-0.71,-182.49,-86.88,176.95,-83.21,15.0,-77.16,-66.92,-48.58,-40.78
85.13,-182.4,-2.5,-0.83,-186.14,-105.71,176.69,-98.5,19.25,-96.55,70.89,-48.64,-41.19
85.23,-167.44,-1.92,-0.71,-171.41,-123.54,176.53,-116.41,4.04,-115.05,87.51,-48.98,19.34
85.34,-181.89,-3.06,-0.24,-185.96,-142.33,176.21,-136.85,2.56,-134.5,86.88,-48.86,26.68
85.44,-181.71,-0.99,1.44,-186.04,-161.64,176.02,-152.39,2.47,-154.18,-85.97,-48.64,15.02
85.55,-169.34,-1.75,-1.15,-173.54,-179.13,175.84,-167.97,1.25,-171.69,-86.03,-48.88,5.93
85.65,-173.18,-1.44,-0.56,-176.76,4.11,170.94,169.76,2.06,169.93,80.01,-51.63,-36.67
85.75,-173.34,-2.05,0.28,-176.93,-13.06,170.74,159.35,1.36,153.09,84.66,-51.76,-32.22
85.86,-173.62,0.37,-1.63,-175.34,-31.63,170.55,141.89,1.05,136.55,89.59,-50.38,30.17
85.96,-177.45,-1.37,-0.61,-178.8,-49.21,170.41,127.68,3.05,119.68,89.9,-49.79,36.07
86.06,-169.97,-0.97,-0.65,-170.49,-66.75,170.29,104.73,5.34,102.56,-87.58,-47.0,9.6
86.16,-172.92,-0.79,-0.69,-173.28,-84.05,170.21,86.11,17.87,85.31,-86.99,-46.97,1.3
86.26,-172.22,-1.96,-0.71,-172.31,-102.21,170.01,69.51,3.99,67.59,72.17,-49.81,-39.36
86.36,-176.65,-1.58,-0.27,-176.6,-119.89,169.85,51.0,1.75,50.02,79.76,-50.47,-35.47
86.47,-172.17,-1.4,-1.52,-172.57,-138.19,169.72,29.45,1.44,30.88,87.28,-52.82,25.14
86.57,-166.5,-1.18,-1.37,-167.0,-154.67,169.6,10.29,1.9,13.97,87.34,-52.59,31.45
86.67,-177.76,-1.23,-2.1,-179.57,-172.4,169.49,-8.43,1.1,-5.5,-89.55,-49.92,12.0
86.77,-169.02,-1.91,-0.23,-171.03,4.52,169.3,-29.88,2.34,-23.27,-89.29,-49.54,2.77
86.88,-172.61,-2.27,-0.55,-176.17,-13.87,169.1,-49.3,1.96,-43.82,74.04,-50.2,-39.53
86.98,-171.68,-1.37,-1.31,-175.58,-31.22,168.96,-70.5,5.52,-62.33,82.69,-50.33,-37.03
87.09,-182.6,-2.9,-0.87,-187.37,-50.86,168.92,-86.07,17.01,-83.09,86.62,-51.64,24.5
87.19,-193.48,-1.34,-1.47,-198.44,-70.42,168.78,-102.03,8.69,-103.06,85.23,-51.6,31.08
87.3,-188.91,-3.08,-1.46,-193.41,-90.9,168.53,-125.29,3.33,-123.69,-87.03,-51.98,3.62
87.4,-180.4,-2.35,-0.87,-185.01,-109.33,168.29,-140.04,2.35,-142.37,-86.97,-52.27,-5.56
87.51,-168.8,-1.1,0.91,-173.51,-126.95,168.08,-160.59,1.56,-160.81,87.38,-53.66,-28.92
87.61,-178.21,-1.64,-0.1,-182.9,-145.36,167.91,-175.97,1.85,-179.37,88.3,-53.52,-22.71
87.72,-175.17,-1.06,-1.25,-178.22,-165.4,162.18,166.64,1.4,162.28,-84.32,-50.45,39.45
87.82,-170.18,-0.64,-1.34,-172.96,3.3,162.12,150.3,1.12,145.08,-87.39,-50.07,37.95
87.93,-176.82,-2.76,0.17,-178.92,-14.7,161.85,132.31,1.58,127.67,-85.38,-50.13,-14.86
88.03,-176.87,-2.44,-0.26,-178.64,-32.59,161.6,112.91,0.65,109.91,-84.1,-50.65,-22.35
88.14,-174.31,-0.53,-0.53,-174.73,-52.04,161.51,93.68,19.07,91.93,87.05,-54.74,-11.44
88.24,-171.92,-1.53,-0.7,-172.23,-69.24,161.36,77.31,7.92,74.92,87.85,-54.92,-2.98
88.34,-165.99,-0.7,-0.82,-166.1,-86.59,161.3,57.31,2.29,57.58,-93.12,-52.56,36.32
88.44,-170.92,-1.3,-1.24,-171.04,-103.5,161.17,38.21,2.29,40.44,-91.54,-51.89,33.66
88.54,-176.92,-1.5,-1.02,-177.34,-121.58,161.01,21.11,1.29,22.05,-87.21,-50.02,-21.78
88.64,-173.21,-1.4,-1.45,-173.71,-139.09,160.87,-2.62,1.46,3.86,-85.5,-50.1,-28.9
88.75,-166.47,-1.47,-1.13,-167.82,-156.1,160.75,-18.38,2.66,-14.16,85.82,-53.05,-18.15
88.85,-168.21,-1.0,-1.44,-169.88,-173.28,160.65,-40.53,1.71,-32.38,86.26,-53.45,-10.43
88.96,-194.16,-1.03,-1.73,-197.45,4.12,160.67,-54.73,3.88,-53.58,-82.65,-54.1,35.26
89.06,-184.44,-1.71,-1.5,-187.81,-14.13,160.5,-72.97,7.53,-72.24,-86.8,-54.04,31.96
89.16,-180.36,-2.49,-1.02,-184.15,-33.33,160.34,-94.69,24.2,-92.5,-87.21,-54.0,-20.12
89.26,-174.08,-1.72,-0.67,-178.02,-51.3,160.16,-114.28,5.78,-111.19,-86.51,-54.08,-26.85
89.38,-165.77,-1.43,0.4,-170.69,-69.52,159.97,-134.8,1.93,-131.19,89.29,-54.15,1.46
89.48,-188.68,-2.82,-1.42,-193.83,-88.4,159.69,-156.77,2.02,-151.13,89.19,-53.95,9.4
89.58,-174.31,-1.62,1.32,-179.85,-106.59,159.55,-167.45,1.88,-169.66,-85.91,-52.12,33.58
89.68,-174.79,-1.6,-0.29,-180.17,-124.65,159.39,-179.69,1.2,-187.46,-86.55,-52.2,28.54
89.79,-176.37,-1.98,0.62,-181.03,-143.61,172.39,155.7,1.29,153.45,-77.35,-54.66,-31.4
89.89,-178.53,-3.48,0.15,-183.02,-161.87,172.04,145.39,1.68,135.82,-53.98,-55.15,-34.08
90.0,-177.9,-1.17,-0.71,-180.03,2.14,171.65,127.77,3.31,119.14,89.74,-56.13,13.48
90.1,-171.95,-0.98,-0.79,-173.46,-14.7,171.55,106.73,4.82,102.6,90.38,-55.71,21.01
90.2,-172.57,-2.07,-0.71,-173.45,-33.1,171.41,87.27,20.95,84.73,-89.88,-51.9,22.92
90.3,-181.28,0.34,0.02,-181.98,-51.24,171.44,70.56,6.32,66.9,-89.29,-51.51,16.13
90.41,-170.82,-1.04,-0.75,-170.98,-69.41,171.29,48.28,2.36,48.98,-69.67,-52.56,-35.63
90.51,-176.11,-1.34,-1.18,-176.31,-87.03,171.16,28.83,0.9,31.12,24.58,-53.1,-36.8
90.61,-165.35,-1.1,-1.91,-166.47,-104.42,171.02,9.96,2.03,12.47,86.94,-56.88,5.49
90.71,-173.71,-1.11,-1.62,-174.99,-121.24,170.91,-7.35,1.92,-4.73,87.27,-57.11,12.82
90.82,-171.37,-0.84,-2.5,-174.48,-139.88,170.72,-29.62,1.59,-26.0,-89.61,-55.8,24.75
90.92,-174.53,-2.27,-0.53,-177.86,-157.71,170.49,-47.29,2.83,-44.43,-89.72,-55.35,18.6
91.02,-167.88,-0.42,-1.34,-172.4,-175.96,170.31,-68.73,4.04,-64.71,-76.39,-55.19,-34.34
91.13,-182.2,-1.18,-0.83,-186.98,4.7,170.19,-84.2,16.8,-84.03,74.64,-55.25,-34.66
91.23,-178.9,-1.97,-0.23,-183.87,-13.13,169.98,-106.39,4.86,-102.91,88.44,-55.74,14.89
91.34,-183.5,-2.47,-0.89,-188.73,-32.49,169.72,-121.88,2.92,-122.73,88.03,-55.66,21.97
91.45,-185.58,-1.67,-1.34,-190.31,-51.59,169.58,-139.05,3.59,-141.61,-87.03,-55.29,14.76
91.55,-178.4,-1.26,-0.03,-182.97,-70.01,169.45,-160.82,2.06,-160.53,-87.01,-55.56,6.95
91.65,-178.32,-1.65,0.15,-182.64,-88.82,169.31,-175.16,1.96,-179.08,83.64,-58.07,-30.5
91.76,-180.86,-2.15,0.15,-184.89,-107.31,162.7,169.01,1.79,162.7,86.96,-58.16,-26.82
91.86,-173.47,-2.11,-0.55,-175.53,-126.6,162.44,152.57,1.81,145.59,91.99,-56.01,30.51
91.97,-178.31,-2.51,0.36,-179.91,-144.65,162.19,131.54,2.33,127.74,93.59,-55.4,33.81
92.07,-176.05,-1.17,-0.44,-176.9,-162.73,162.05,115.36,3.51,110.63,-87.68,-53.43,2.95
